lot_id,wafer_id,operation_no,equipment_id,chamber_id,recipe_id,recipe_version,parameter_name,baseline_value,observed_value,delta_percent,unit,trend_slope,ooc_flag,severity,measured_at
LOT_A_002,LOT_A_002_W06,6400,CMP_CU02,CMP_CU02_CH04,CU_CMP_40N,R18,endpoint_time,90.000,90.047,0.053,s,0.000,false,NORMAL,2026-07-02T22:55:00+00:00
LOT_A_002,LOT_A_002_W06,6400,CMP_CU02,CMP_CU02_CH04,CU_CMP_40N,R18,estimated_removal_rate,500.000,499.644,-0.071,nm/min,0.000,false,NORMAL,2026-07-02T22:55:00+00:00
LOT_A_002,LOT_A_002_W07,6400,CMP_CU02,CMP_CU02_CH04,CU_CMP_40N,R18,slurry_flow,150.000,149.859,-0.094,ml/min,0.000,false,NORMAL,2026-07-02T22:56:00+00:00
LOT_A_002,LOT_A_002_W07,6400,CMP_CU02,CMP_CU02_CH04,CU_CMP_40N,R18,endpoint_time,90.000,90.028,0.031,s,0.000,false,NORMAL,2026-07-02T22:56:00+00:00
LOT_A_002,LOT_A_002_W07,6400,CMP_CU02,CMP_CU02_CH04,CU_CMP_40N,R18,estimated_removal_rate,500.000,499.788,-0.042,nm/min,0.000,false,NORMAL,2026-07-02T22:56:00+00:00
LOT_A_002,LOT_A_002_W08,6400,CMP_CU02,CMP_CU02_CH03,CU_CMP_40N,R18,slurry_flow,150.000,150.344,0.229,ml/min,0.000,false,NORMAL,2026-07-02T22:57:00+00:00
LOT_A_002,LOT_A_002_W08,6400,CMP_CU02,CMP_CU02_CH03,CU_CMP_40N,R18,endpoint_time,90.000,89.931,-0.076,s,0.000,false,NORMAL,2026-07-02T22:57:00+00:00
LOT_A_002,LOT_A_002_W08,6400,CMP_CU02,CMP_CU02_CH03,CU_CMP_40N,R18,estimated_removal_rate,500.000,500.516,0.103,nm/min,0.000,false,NORMAL,2026-07-02T22:57:00+00:00
LOT_A_002,LOT_A_002_W09,6400,CMP_CU01,CMP_CU01_CH04,CU_CMP_40N,R18,slurry_flow,150.000,150.391,0.260,ml/min,0.000,false,NORMAL,2026-07-02T22:58:00+00:00
LOT_A_002,LOT_A_002_W09,6400,CMP_CU01,CMP_CU01_CH04,CU_CMP_40N,R18,endpoint_time,90.000,89.922,-0.087,s,0.000,false,NORMAL,2026-07-02T22:58:00+00:00
LOT_A_002,LOT_A_002_W09,6400,CMP_CU01,CMP_CU01_CH04,CU_CMP_40N,R18,estimated_removal_rate,500.000,500.586,0.117,nm/min,0.000,false,NORMAL,2026-07-02T22:58:00+00:00
LOT_A_002,LOT_A_002_W10,6400,CMP_CU03,CMP_CU03_CH01,CU_CMP_40N,R18,slurry_flow,150.000,150.553,0.369,ml/min,0.000,false,NORMAL,2026-07-02T22:59:00+00:00
LOT_A_002,LOT_A_002_W10,6400,CMP_CU03,CMP_CU03_CH01,CU_CMP_40N,R18,endpoint_time,90.000,89.889,-0.123,s,0.000,false,NORMAL,2026-07-02T22:59:00+00:00
LOT_A_002,LOT_A_002_W10,6400,CMP_CU03,CMP_CU03_CH01,CU_CMP_40N,R18,estimated_removal_rate,500.000,500.830,0.166,nm/min,0.000,false,NORMAL,2026-07-02T22:59:00+00:00
LOT_A_002,LOT_A_002_W11,6400,CMP_CU02,CMP_CU02_CH04,CU_CMP_40N,R18,slurry_flow,150.000,150.548,0.365,ml/min,0.000,false,NORMAL,2026-07-02T23:00:00+00:00
LOT_A_002,LOT_A_002_W11,6400,CMP_CU02,CMP_CU02_CH04,CU_CMP_40N,R18,endpoint_time,90.000,89.890,-0.122,s,0.000,false,NORMAL,2026-07-02T23:00:00+00:00
LOT_A_002,LOT_A_002_W11,6400,CMP_CU02,CMP_CU02_CH04,CU_CMP_40N,R18,estimated_removal_rate,500.000,500.822,0.164,nm/min,0.000,false,NORMAL,2026-07-02T23:00:00+00:00
LOT_A_002,LOT_A_002_W12,6400,CMP_CU03,CMP_CU03_CH03,CU_CMP_40N,R18,slurry_flow,150.000,149.833,-0.112,ml/min,0.000,false,NORMAL,2026-07-02T23:01:00+00:00
LOT_A_002,LOT_A_002_W12,6400,CMP_CU03,CMP_CU03_CH03,CU_CMP_40N,R18,endpoint_time,90.000,90.033,0.037,s,0.000,false,NORMAL,2026-07-02T23:01:00+00:00
LOT_A_002,LOT_A_002_W12,6400,CMP_CU03,CMP_CU03_CH03,CU_CMP_40N,R18,estimated_removal_rate,500.000,499.749,-0.050,nm/min,0.000,false,NORMAL,2026-07-02T23:01:00+00:00
LOT_A_002,LOT_A_002_W13,6400,CMP_CU02,CMP_CU02_CH04,CU_CMP_40N,R18,slurry_flow,150.000,150.389,0.260,ml/min,0.000,false,NORMAL,2026-07-02T23:02:00+00:00
LOT_A_002,LOT_A_002_W13,6400,CMP_CU02,CMP_CU02_CH04,CU_CMP_40N,R18,endpoint_time,90.000,89.922,-0.087,s,0.000,false,NORMAL,2026-07-02T23:02:00+00:00
LOT_A_002,LOT_A_002_W13,6400,CMP_CU02,CMP_CU02_CH04,CU_CMP_40N,R18,estimated_removal_rate,500.000,500.584,0.117,nm/min,0.000,false,NORMAL,2026-07-02T23:02:00+00:00
LOT_A_002,LOT_A_002_W14,6400,CMP_CU02,CMP_CU02_CH04,CU_CMP_40N,R18,slurry_flow,150.000,149.221,-0.519,ml/min,0.000,false,NORMAL,2026-07-02T23:03:00+00:00
LOT_A_002,LOT_A_002_W14,6400,CMP_CU02,CMP_CU02_CH04,CU_CMP_40N,R18,endpoint_time,90.000,90.156,0.173,s,0.000,false,NORMAL,2026-07-02T23:03:00+00:00
LOT_A_002,LOT_A_002_W14,6400,CMP_CU02,CMP_CU02_CH04,CU_CMP_40N,R18,estimated_removal_rate,500.000,498.832,-0.234,nm/min,0.000,false,NORMAL,2026-07-02T23:03:00+00:00
LOT_A_002,LOT_A_002_W15,6400,CMP_CU03,CMP_CU03_CH01,CU_CMP_40N,R18,slurry_flow,150.000,149.656,-0.229,ml/min,0.000,false,NORMAL,2026-07-02T23:04:00+00:00
LOT_A_002,LOT_A_002_W15,6400,CMP_CU03,CMP_CU03_CH01,CU_CMP_40N,R18,endpoint_time,90.000,90.069,0.076,s,0.000,false,NORMAL,2026-07-02T23:04:00+00:00
LOT_A_002,LOT_A_002_W15,6400,CMP_CU03,CMP_CU03_CH01,CU_CMP_40N,R18,estimated_removal_rate,500.000,499.484,-0.103,nm/min,0.000,false,NORMAL,2026-07-02T23:04:00+00:00
LOT_A_002,LOT_A_002_W16,6400,CMP_CU01,CMP_CU01_CH02,CU_CMP_40N,R18,slurry_flow,150.000,150.431,0.287,ml/min,0.000,false,NORMAL,2026-07-02T23:05:00+00:00
LOT_A_002,LOT_A_002_W16,6400,CMP_CU01,CMP_CU01_CH02,CU_CMP_40N,R18,endpoint_time,90.000,89.914,-0.096,s,0.000,false,NORMAL,2026-07-02T23:05:00+00:00
LOT_A_002,LOT_A_002_W16,6400,CMP_CU01,CMP_CU01_CH02,CU_CMP_40N,R18,estimated_removal_rate,500.000,500.646,0.129,nm/min,0.000,false,NORMAL,2026-07-02T23:05:00+00:00
LOT_A_002,LOT_A_002_W17,6400,CMP_CU02,CMP_CU02_CH02,CU_CMP_40N,R18,slurry_flow,150.000,149.444,-0.370,ml/min,0.000,false,NORMAL,2026-07-02T23:06:00+00:00
LOT_A_002,LOT_A_002_W17,6400,CMP_CU02,CMP_CU02_CH02,CU_CMP_40N,R18,endpoint_time,90.000,90.111,0.123,s,0.000,false,NORMAL,2026-07-02T23:06:00+00:00
LOT_A_002,LOT_A_002_W17,6400,CMP_CU02,CMP_CU02_CH02,CU_CMP_40N,R18,estimated_removal_rate,500.000,499.167,-0.167,nm/min,0.000,false,NORMAL,2026-07-02T23:06:00+00:00
LOT_A_002,LOT_A_002_W18,6400,CMP_CU01,CMP_CU01_CH01,CU_CMP_40N,R18,slurry_flow,150.000,149.752,-0.165,ml/min,0.000,false,NORMAL,2026-07-02T23:07:00+00:00
