lot_id,wafer_id,test_item,parameter_name,measured_value,spec_low,spec_high,pass_fail,fail_mode,tested_at
LOT_N_014,LOT_N_014_W01,WAT_LEAKAGE,iddq_leakage,2.1,0.0,5.0,true,,2026-07-06T20:45:00+00:00
LOT_N_015,LOT_N_015_W01,WAT_LEAKAGE,iddq_leakage,2.1,0.0,5.0,true,,2026-07-06T23:45:00+00:00
LOT_N_016,LOT_N_016_W01,WAT_LEAKAGE,iddq_leakage,2.1,0.0,5.0,true,,2026-07-07T02:45:00+00:00
LOT_N_017,LOT_N_017_W01,WAT_LEAKAGE,iddq_leakage,2.1,0.0,5.0,true,,2026-07-07T05:45:00+00:00
LOT_N_018,LOT_N_018_W01,WAT_LEAKAGE,iddq_leakage,2.1,0.0,5.0,true,,2026-07-07T08:45:00+00:00
LOT_N_019,LOT_N_019_W01,WAT_LEAKAGE,iddq_leakage,2.1,0.0,5.0,true,,2026-07-07T11:45:00+00:00
LOT_N_020,LOT_N_020_W01,WAT_LEAKAGE,iddq_leakage,2.1,0.0,5.0,true,,2026-07-07T14:45:00+00:00
LOT_N_021,LOT_N_021_W01,WAT_LEAKAGE,iddq_leakage,2.1,0.0,5.0,true,,2026-07-07T17:45:00+00:00
LOT_N_022,LOT_N_022_W01,WAT_LEAKAGE,iddq_leakage,2.1,0.0,5.0,true,,2026-07-07T20:45:00+00:00
LOT_N_023,LOT_N_023_W01,WAT_LEAKAGE,iddq_leakage,2.1,0.0,5.0,true,,2026-07-07T23:45:00+00:00
LOT_N_024,LOT_N_024_W01,WAT_LEAKAGE,iddq_leakage,2.1,0.0,5.0,true,,2026-07-08T02:45:00+00:00
LOT_N_025,LOT_N_025_W01,WAT_LEAKAGE,iddq_leakage,2.1,0.0,5.0,true,,2026-07-08T05:45:00+00:00
LOT_N_026,LOT_N_026_W01,WAT_LEAKAGE,iddq_leakage,2.1,0.0,5.0,true,,2026-07-08T08:45:00+00:00
LOT_N_027,LOT_N_027_W01,WAT_LEAKAGE,iddq_leakage,2.1,0.0,5.0,true,,2026-07-08T11:45:00+00:00
LOT_N_028,LOT_N_028_W01,WAT_LEAKAGE,iddq_leakage,2.1,0.0,5.0,true,,2026-07-08T14:45:00+00:00
LOT_N_029,LOT_N_029_W01,WAT_LEAKAGE,iddq_leakage,2.1,0.0,5.0,true,,2026-07-08T17:45:00+00:00
LOT_N_030,LOT_N_030_W01,WAT_LEAKAGE,iddq_leakage,2.1,0.0,5.0,true,,2026-07-08T20:45:00+00:00
LOT_A_001,LOT_A_001_W01,WAT_LEAKAGE,iddq_leakage,14.8,0.0,5.0,false,leakage,2026-07-08T23:45:00+00:00
LOT_A_002,LOT_A_002_W01,WAT_LEAKAGE,iddq_leakage,14.8,0.0,5.0,false,leakage,2026-07-09T02:45:00+00:00
LOT_A_003,LOT_A_003_W01,WAT_LEAKAGE,iddq_leakage,14.8,0.0,5.0,false,leakage,2026-07-09T05:45:00+00:00
LOT_A_004,LOT_A_004_W01,WAT_LEAKAGE,iddq_leakage,14.8,0.0,5.0,false,leakage,2026-07-09T08:45:00+00:00
LOT_A_005,LOT_A_005_W01,WAT_LEAKAGE,iddq_leakage,14.8,0.0,5.0,false,leakage,2026-07-09T11:45:00+00:00
LOT_A_006,LOT_A_006_W01,WAT_LEAKAGE,iddq_leakage,14.8,0.0,5.0,false,leakage,2026-07-09T14:45:00+00:00
LOT_A_007,LOT_A_007_W01,WAT_LEAKAGE,iddq_leakage,14.8,0.0,5.0,false,leakage,2026-07-09T17:45:00+00:00
LOT_A_008,LOT_A_008_W01,WAT_LEAKAGE,iddq_leakage,14.8,0.0,5.0,false,leakage,2026-07-09T20:45:00+00:00
LOT_A_009,LOT_A_009_W01,WAT_LEAKAGE,iddq_leakage,14.8,0.0,5.0,false,leakage,2026-07-09T23:45:00+00:00
LOT_A_010,LOT_A_010_W01,WAT_LEAKAGE,iddq_leakage,14.8,0.0,5.0,false,leakage,2026-07-10T02:45:00+00:00
LOT_A_011,LOT_A_011_W01,WAT_LEAKAGE,iddq_leakage,14.8,0.0,5.0,false,leakage,2026-07-10T05:45:00+00:00
LOT_A_012,LOT_A_012_W01,WAT_LEAKAGE,iddq_leakage,14.8,0.0,5.0,false,leakage,2026-07-10T08:45:00+00:00
LOT_A_013,LOT_A_013_W01,WAT_LEAKAGE,iddq_leakage,14.8,0.0,5.0,false,leakage,2026-07-10T11:45:00+00:00
LOT_A_014,LOT_A_014_W01,WAT_LEAKAGE,iddq_leakage,14.8,0.0,5.0,false,leakage,2026-07-10T14:45:00+00:00
LOT_A_015,LOT_A_015_W01,WAT_LEAKAGE,iddq_leakage,14.8,0.0,5.0,false,leakage,2026-07-10T17:45:00+00:00
LOT_A_016,LOT_A_016_W01,WAT_LEAKAGE,iddq_leakage,14.8,0.0,5.0,false,leakage,2026-07-10T20:45:00+00:00
LOT_A_017,LOT_A_017_W01,WAT_LEAKAGE,iddq_leakage,14.8,0.0,5.0,false,leakage,2026-07-10T23:45:00+00:00
LOT_A_018,LOT_A_018_W01,WAT_LEAKAGE,iddq_leakage,14.8,0.0,5.0,false,leakage,2026-07-11T02:45:00+00:00
LOT_A_019,LOT_A_019_W01,WAT_LEAKAGE,iddq_leakage,14.8,0.0,5.0,false,leakage,2026-07-11T05:45:00+00:00
LOT_A_020,LOT_A_020_W01,WAT_LEAKAGE,iddq_leakage,14.8,0.0,5.0,false,leakage,2026-07-11T08:45:00+00:00
